Date,Year,Month,country_code,region_code,area_km2,NDVI_d,dewpoint_temperature_2m_d,humidity_d,max_temperature_2m_d,min_temperature_2m_d,surface_pressure_d,temperature_2m_d,total_precipitation_d,u_component_of_wind_10m_d,v_component_of_wind_10m_d,max_elevation_d,mean_elevation_d,min_elevation_d,stdDev_elevation_d,variance_elevation_d
2001-02-11,2001,2,AR,AR-W,89507.068,0.698760738659644,298.31808481286095,74.37412244628207,309.4122420105535,299.13698752925995,99859.40459326001,303.7733101144413,1.8523339245307087,-0.8806802540913098,-2.47644056910655,239,67.54401414194024,6,17.8565200009947,318.8553065459237
2001-02-12,2001,2,AR,AR-W,89507.068,0.698760738659644,295.1697669571012,84.36098064261913,302.8577249319328,295.0327992261133,100222.54896396324,298.11349433291275,17.993707473849124,-1.7780030876948563,2.914736307758518,239,67.54401414194024,6,17.8565200009947,318.8553065459237
2001-02-13,2001,2,AR,AR-W,89507.068,0.698760738659644,293.58915225416024,78.43340008541907,302.75506405106216,294.5776211808311,100344.02877057409,297.6757711415166,3.4808411483936688,-3.3261027594689416,1.2179027865319165,239,67.54401414194024,6,17.8565200009947,318.8553065459237
2001-02-14,2001,2,AR,AR-W,89507.068,0.698760738659644,295.8194065092861,84.62731316472798,302.50714444289986,295.8634028907427,99984.05434343818,298.70521539156914,10.841234725507928,-1.2453756454909217,1.0390101202065056,239,67.54401414194024,6,17.8565200009947,318.8553065459237
2001-02-15,2001,2,AR,AR-W,89507.068,0.698760738659644,295.08408554320926,81.47805137775865,304.43424599911407,294.66125152147424,99963.20228955381,298.8059743405549,1.74023050473524,-0.5100527827573144,2.0498290454370642,239,67.54401414194024,6,17.8565200009947,318.8553065459237
2001-02-16,2001,2,AR,AR-W,89507.068,0.698760738659644,293.19877149628695,71.83539202623753,304.00303271808446,294.56819808333745,100464.11324807342,299.1275677949167,0.10046029146792784,-2.646601349318927,2.2472625164759936,239,67.54401414194024,6,17.8565200009947,318.8553065459237
2001-02-17,2001,2,AR,AR-W,89507.068,0.698760738659644,291.9690244751374,70.49391632929091,303.53111026838894,292.7996777559803,100602.8400952422,297.9909202293381,0.07652606010667558,-1.991785663925299,1.605910890082703,239,67.54401414194024,6,17.8565200009947,318.8553065459237
2001-02-18,2001,2,AR,AR-W,89507.068,0.698760738659644,293.52393017029294,74.24540711918897,304.6175996024002,294.44313610929015,100482.0867035769,298.7757000656657,4.339458268344207,-0.4657214240301084,1.0240444239846156,239,67.54401414194024,6,17.8565200009947,318.8553065459237
2001-02-19,2001,2,AR,AR-W,89507.068,0.698760738659644,295.40350702218575,78.26810652291383,305.63441568424366,294.51257074089506,100487.49053284801,299.8559016693145,1.4289517870646675,-1.2604382301570611,0.8266193003238774,239,67.54401414194024,6,17.8565200009947,318.8553065459237
2001-02-20,2001,2,AR,AR-W,89507.068,0.698760738659644,295.49607241832695,76.1272534217991,306.021240487223,295.4269385100217,100387.31521003776,300.44191524484995,0.5400431205824927,-2.9720309199959467,-0.27163152803645096,239,67.54401414194024,6,17.8565200009947,318.8553065459237
2001-02-21,2001,2,AR,AR-W,89507.068,0.698760738659644,296.110919579691,80.07206478703968,305.0306733080373,296.3086315494198,100146.53972255113,299.9762605931176,5.7481583620045935,-1.067712931626765,-3.07968738628919,239,67.54401414194024,6,17.8565200009947,318.8553065459237
2001-02-22,2001,2,AR,AR-W,89507.068,0.698760738659644,296.145220136702,81.09617300076142,305.07011503022596,296.3040759331356,100183.85666983428,299.8537193987554,3.1253133051157893,-0.7076420567780478,-2.790973120820546,239,67.54401414194024,6,17.8565200009947,318.8553065459237
2001-02-23,2001,2,AR,AR-W,89507.068,0.698760738659644,296.82415830935355,79.97574404716434,305.190777653504,297.73708091428153,100087.89125697865,300.74440872093584,4.129126812209134,-1.1267832949675265,-3.831452421304582,239,67.54401414194024,6,17.8565200009947,318.8553065459237
2001-02-24,2001,2,AR,AR-W,89507.068,0.698760738659644,296.7046467118983,81.31123470438936,304.43732740267745,297.6019946634892,100224.01414342297,300.27986616096234,13.444582465368157,-0.8459645939771054,-3.0793590849076162,239,67.54401414194024,6,17.8565200009947,318.8553065459237
2001-02-25,2001,2,AR,AR-W,89507.068,0.698760738659644,296.2767182048994,86.03519533121265,303.42386893322083,295.9446212062572,100445.77661595368,298.8913512438643,14.846632792438774,-2.276082708644859,-0.12866878687920336,239,67.54401414194024,6,17.8565200009947,318.8553065459237
2001-02-26,2001,2,AR,AR-W,89507.068,0.698760738659644,296.4665400747549,82.42084312315876,304.44309963029866,295.9748545587362,100385.33198461718,299.9088697764825,2.0499059274917015,-2.2616874919889547,0.048782330723728846,239,67.54401414194024,6,17.8565200009947,318.8553065459237
2001-02-27,2001,2,AR,AR-W,89507.068,0.698760738659644,297.15036156560274,79.88352306386146,306.178442425588,297.045647612262,100436.21102960555,301.195071587492,1.8926617225650102,-2.465567590806307,-0.7765628806346169,239,67.54401414194024,6,17.8565200009947,318.8553065459237
2001-02-28,2001,2,AR,AR-W,89507.068,0.698760738659644,297.39735910227927,76.19718530802211,307.91458600143886,297.7933399916161,100454.46706101146,302.3413962703874,0.4522714822512662,-2.1131342866963507,-2.143732576661376,239,67.54401414194024,6,17.8565200009947,318.8553065459237
2001-03-01,2001,3,AR,AR-W,89507.068,0.6753002013480255,297.2396600447648,73.0503012972898,307.6942275363871,298.722405868832,100317.64859363862,302.84909630739355,0.4819507549008022,-1.3475171502241716,-2.8245598311314373,239,67.54401414194024,6,17.8565200009947,318.8553065459237
2001-03-02,2001,3,AR,AR-W,89507.068,0.6753002013480255,296.57474374224523,72.78461073863623,307.0911668420736,297.9853776357529,100377.85510032772,302.2220054862547,0.3809800992704395,-1.1379869255836492,-2.318955392510985,239,67.54401414194024,6,17.8565200009947,318.8553065459237
2001-03-03,2001,3,AR,AR-W,89507.068,0.6753002013480255,296.6662165440196,70.9733165400452,308.699158781518,298.03352277293203,100370.84421447178,302.85951931550096,0.09571322081847858,-0.9648974172989134,-2.3934629548861204,239,67.54401414194024,6,17.8565200009947,318.8553065459237
2001-03-04,2001,3,AR,AR-W,89507.068,0.6753002013480255,297.16708041333425,70.40446127637767,308.8741238109146,298.6535878012381,100333.13063792727,303.5145290923272,0.16875945442017806,-0.9404506488414064,-2.336299191208302,239,67.54401414194024,6,17.8565200009947,318.8553065459237
2001-03-05,2001,3,AR,AR-W,89507.068,0.6753002013480255,297.3080023701953,72.86992732713553,308.48697380278446,298.20311443113377,100085.63317697811,303.0174652614368,0.8420320170824037,-0.8481894405177592,-1.6944198021981047,239,67.54401414194024,6,17.8565200009947,318.8553065459237
2001-03-06,2001,3,AR,AR-W,89507.068,0.6753002013480255,295.98770840603987,84.07532071683417,302.1343894152373,296.49842310379404,100128.99404469137,299.00975402661646,18.780829118209716,-0.4293139490900244,2.509606369487025,239,67.54401414194024,6,17.8565200009947,318.8553065459237
2001-03-07,2001,3,AR,AR-W,89507.068,0.6753002013480255,294.5913879109964,78.73466097637913,303.36680729813844,295.3720660503341,100437.19804388213,298.75130224978386,1.1553055300840451,-3.3530327754369864,1.5617406588184257,239,67.54401414194024,6,17.8565200009947,318.8553065459237
2001-03-08,2001,3,AR,AR-W,89507.068,0.6753002013480255,295.3678685674446,75.37905357724743,306.52609475599075,295.60670187983493,100321.99543810687,300.3546496538167,0.7871812731236687,-2.3695901965078243,-0.21760429317227833,239,67.54401414194024,6,17.8565200009947,318.8553065459237
2001-03-09,2001,3,AR,AR-W,89507.068,0.6753002013480255,296.81477347256873,77.98387997308299,306.9805867910569,297.0031215030847,100045.5888266448,301.2886971681398,0.908420623303395,-2.0776976183806446,-1.1445878317384146,239,67.54401414194024,6,17.8565200009947,318.8553065459237
2001-03-10,2001,3,AR,AR-W,89507.068,0.6753002013480255,297.28675685320013,76.04927169341533,307.5126173682455,297.7297742652972,99816.87368824979,302.2224837877108,0.6807281997953334,-2.105372326716168,-1.3290878125820582,239,67.54401414194024,6,17.8565200009947,318.8553065459237
2001-03-11,2001,3,AR,AR-W,89507.068,0.6753002013480255,296.0280656646349,74.82174323464943,304.89219957344767,297.5043507260098,100198.76090998432,301.12281845082805,0.19200473607912666,-3.5625793153843013,1.1638128926074007,239,67.54401414194024,6,17.8565200009947,318.8553065459237
2001-03-12,2001,3,AR,AR-W,89507.068,0.6753002013480255,293.0699832583432,69.7386479773906,304.49084785136523,295.04854187566355,100534.35321529592,299.3532942053524,-2.201711947592107e-06,-4.206450116409926,1.3293089426957898,239,67.54401414194024,6,17.8565200009947,318.8553065459237
2001-03-13,2001,3,AR,AR-W,89507.068,0.6753002013480255,293.24832844075723,70.3217146539933,305.8832067861306,294.1466722211425,100453.67914159478,299.4081716413428,0.0331103005426304,-3.1027381260972637,0.9898086086534191,239,67.54401414194024,6,17.8565200009947,318.8553065459237
2001-03-14,2001,3,AR,AR-W,89507.068,0.6753002013480255,294.45008616371814,70.61217097971988,306.765321147366,295.35124101325573,100333.51667133765,300.63317937069854,0.292334926341258,-2.065236754992897,0.8469364205752071,239,67.54401414194024,6,17.8565200009947,318.8553065459237
2001-03-15,2001,3,AR,AR-W,89507.068,0.6753002013480255,296.81575721903397,78.61739324242944,305.96525043655873,297.50166652765773,100258.132164281,301.03870448532587,9.293474073236316,-1.132371195065562,-1.2321164036558945,239,67.54401414194024,6,17.8565200009947,318.8553065459237
2001-03-16,2001,3,AR,AR-W,89507.068,0.6753002013480255,296.7161139696491,85.99165040803254,303.7849757237622,296.79191488488124,100455.0069401652,299.3397877500537,17.869808857457294,-1.811867540514709,-0.7510859869779408,239,67.54401414194024,6,17.8565200009947,318.8553065459237
2001-03-17,2001,3,AR,AR-W,89507.068,0.6753002013480255,296.27819593483594,87.99284892534604,302.7497764714733,295.81103802639217,100418.87144291586,298.5166586744336,6.994309708729514,-1.265041986997099,-0.8403899333236047,239,67.54401414194024,6,17.8565200009947,318.8553065459237
2001-03-18,2001,3,AR,AR-W,89507.068,0.6753002013480255,296.0165273991844,85.25893957037952,304.58667284639307,295.06483278582084,99967.76761721766,298.8526356268815,1.3916146140480332,-0.9949437824393801,-1.9518753695588509,239,67.54401414194024,6,17.8565200009947,318.8553065459237
2001-03-19,2001,3,AR,AR-W,89507.068,0.6753002013480255,296.19370472552254,88.08502137444715,302.00656574174707,295.6792061036474,100089.36333832296,298.4123553961254,7.228281152407378,-0.5667620525519649,0.3576107030533241,239,67.54401414194024,6,17.8565200009947,318.8553065459237
2001-03-20,2001,3,AR,AR-W,89507.068,0.6753002013480255,295.9880770095179,87.47679186969224,303.04405850956874,295.54645097477317,100308.25305781166,298.3523953496653,11.58107968407134,-2.154465811315041,-0.6098790764222879,239,67.54401414194024,6,17.8565200009947,318.8553065459237
2001-03-21,2001,3,AR,AR-W,89507.068,0.6753002013480255,296.21689392695214,87.64399237734565,301.92580195363104,296.5828585859474,100137.79177717784,298.5116612556223,12.366764794971173,-2.2876298566920084,-2.526051311454827,239,67.54401414194024,6,17.8565200009947,318.8553065459237
2001-03-22,2001,3,AR,AR-W,89507.068,0.6753002013480255,295.9920853530239,84.2575141459379,301.90750236894115,296.74423397576464,99770.12870278252,298.984209304794,35.876114281928395,-0.2629075433907675,-3.05600416275323,239,67.54401414194024,6,17.8565200009947,318.8553065459237
2001-03-23,2001,3,AR,AR-W,89507.068,0.6753002013480255,295.1496532241034,90.82912774672397,299.9332133795734,294.70801031651087,99857.45725652583,296.81496201291066,37.19156348055811,1.2097813691493626,-0.3628524009872031,239,67.54401414194024,6,17.8565200009947,318.8553065459237
2001-03-24,2001,3,AR,AR-W,89507.068,0.6753002013480255,293.63389721529603,86.89471048710116,299.2742680622518,293.60933064556315,100373.4555046642,296.02665024859505,7.260030365628458,1.1853054620399857,3.1432686080575767,239,67.54401414194024,6,17.8565200009947,318.8553065459237
2001-03-25,2001,3,AR,AR-W,89507.068,0.6753002013480255,291.9697783093428,89.67436788935706,295.90222849117754,291.47295389471645,100541.98639134604,293.745488025828,18.30808925597,0.8294110398462118,2.7786506187191096,239,67.54401414194024,6,17.8565200009947,318.8553065459237
2001-03-26,2001,3,AR,AR-W,89507.068,0.6753002013480255,289.4883039474147,83.98428233138877,296.14735896090184,289.80612033899047,100653.39036909965,292.46489594181935,1.7649326369594718,1.7966050152654855,2.569536907274125,239,67.54401414194024,6,17.8565200009947,318.8553065459237
2001-03-27,2001,3,AR,AR-W,89507.068,0.6753002013480255,288.0933919119185,76.45108910953813,297.01903197665797,289.297519624704,100770.21142099613,292.60137168493225,0.02666509785424071,0.4309375649087438,2.207707210714122,239,67.54401414194024,6,17.8565200009947,318.8553065459237
2001-03-28,2001,3,AR,AR-W,89507.068,0.6753002013480255,288.11009524710676,74.1209375564519,298.27759879390294,289.05457203001777,100774.74479684808,293.19841355773923,0.11494116892053226,0.2517428247243942,2.0413609559918178,239,67.54401414194024,6,17.8565200009947,318.8553065459237
2001-03-29,2001,3,AR,AR-W,89507.068,0.6753002013480255,287.6808312059176,73.33368898555061,299.25511535021013,287.1467401720094,100983.60164926943,293.01929628984254,0.00912567075456329,-0.5816205316051039,2.118573165859597,239,67.54401414194024,6,17.8565200009947,318.8553065459237
2001-03-30,2001,3,AR,AR-W,89507.068,0.6753002013480255,289.212797286923,75.88180631106066,299.8719398456394,289.3659783372574,101013.60453145413,294.09238482549637,0.03385768834415878,-1.3211821559992494,1.461531999401534,239,67.54401414194024,6,17.8565200009947,318.8553065459237
2001-03-31,2001,3,AR,AR-W,89507.068,0.6753002013480255,289.5640944351582,75.37260099856093,301.3254969475027,289.41295080790434,100523.62735739182,294.5713595780975,0.10594838057853917,-1.5148678258173802,0.30811374493884947,239,67.54401414194024,6,17.8565200009947,318.8553065459237
2001-04-01,2001,4,AR,AR-W,89507.068,0.6763261412517639,290.3341358055899,73.2248863545658,302.3235750007481,290.4746142026753,100461.88971554457,295.8334710654208,0.8941934140419118,-0.336840365321397,1.955242195850494,239,67.54401414194024,6,17.8565200009947,318.8553065459237
2001-04-02,2001,4,AR,AR-W,89507.068,0.6763261412517639,291.24126361779633,76.43503787137615,302.5305463339234,290.3532104039054,100639.81190003786,296.04712482834606,0.03929674725404521,-1.471252553715886,0.7192899421486876,239,67.54401414194024,6,17.8565200009947,318.8553065459237
2001-04-03,2001,4,AR,AR-W,89507.068,0.6763261412517639,291.2878980342627,73.7299934955655,302.8270835117467,291.0394165896389,100806.72320749125,296.61500314956186,0.06575358617753664,-2.287200458023436,0.5957245857652802,239,67.54401414194024,6,17.8565200009947,318.8553065459237
2001-04-04,2001,4,AR,AR-W,89507.068,0.6763261412517639,291.39012102857856,81.64461351521014,297.5613400356823,292.4365171072367,100740.33525749647,294.73278673016455,6.0252548302703275,-3.788488402158196,2.0999682067571572,239,67.54401414194024,6,17.8565200009947,318.8553065459237
2001-04-05,2001,4,AR,AR-W,89507.068,0.6763261412517639,291.8681765553672,91.14568256076471,294.977640103832,292.13363576772247,100393.98309109028,293.4022155941158,36.05628452860777,-2.445145906263967,1.0876348245618295,239,67.54401414194024,6,17.8565200009947,318.8553065459237
2001-04-06,2001,4,AR,AR-W,89507.068,0.6763261412517639,291.0024062794065,88.58084959382322,295.4695705897085,291.38080807585186,100960.78288353955,293.0339250840419,7.2232637050191935,-0.9291297758027197,4.408087701732915,239,67.54401414194024,6,17.8565200009947,318.8553065459237
2001-04-07,2001,4,AR,AR-W,89507.068,0.6763261412517639,291.6517239089332,84.01211628675097,299.1679173792569,290.7836108084506,101046.51115962057,294.54769453390924,0.6704424685391085,-1.8261691769118706,1.555161773275222,239,67.54401414194024,6,17.8565200009947,318.8553065459237
2001-04-08,2001,4,AR,AR-W,89507.068,0.6763261412517639,294.55461967510394,92.30550840712989,298.1897730448115,294.4905592412076,100764.85986638429,295.917203581134,25.758377994424404,-1.0552835199254433,0.03097967916672899,239,67.54401414194024,6,17.8565200009947,318.8553065459237
2001-04-09,2001,4,AR,AR-W,89507.068,0.6763261412517639,293.5764476470031,89.92196393502907,297.77300493050376,293.82744547139356,100308.30656696371,295.4105662616461,8.421163218620109,2.2158169882400376,1.1039003777607848,239,67.54401414194024,6,17.8565200009947,318.8553065459237
